path,label
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger379.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger380.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger381.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger382.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger383.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger384.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger385.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger386.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger387.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger388.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger389.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger390.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger391.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger392.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger393.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger394.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger395.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger396.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger397.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger398.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger399.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger400.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger401.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger402.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger403.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger404.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger405.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger406.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger407.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger408.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger409.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger410.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger411.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger412.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger413.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger414.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger415.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger416.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger417.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger418.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger419.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger420.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger421.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger422.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger423.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger424.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger425.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger426.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger427.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger428.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger429.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger430.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger431.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger432.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger433.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger434.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger435.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\anger\anger436.wav,0
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust001.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust002.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust003.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust004.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust005.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust006.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust007.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust008.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust009.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust010.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust011.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust012.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust013.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust014.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust015.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust016.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust017.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust018.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust019.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust020.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust021.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust022.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust023.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust024.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust025.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust026.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust027.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust028.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust029.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust030.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust031.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust032.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust033.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust034.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust035.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust036.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust037.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust038.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust039.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust040.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust041.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust042.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust043.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust044.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust045.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust046.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust047.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust048.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust049.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust050.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust051.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust052.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust053.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust054.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust055.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust056.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust057.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust058.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust059.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust060.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust061.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust062.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust063.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust064.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust065.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust066.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust067.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust068.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust069.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust070.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust071.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust072.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust073.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust074.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust075.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust076.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust077.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust078.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust079.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust080.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust081.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust082.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust083.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust084.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust085.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust086.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust087.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust088.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust089.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust090.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust091.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust092.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust093.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust094.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust095.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust096.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust097.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust098.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust099.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust100.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust101.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust102.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust103.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust104.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust105.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust106.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust107.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust108.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust109.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust110.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust111.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust112.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust113.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust114.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust115.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust116.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust117.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust118.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust119.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust120.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust121.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust122.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust123.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust124.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust125.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust126.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust127.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust128.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust129.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust130.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust131.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust132.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust133.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust134.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust135.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust136.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust137.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust138.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust139.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust140.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust141.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust142.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust143.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust144.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust145.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust146.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust147.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust148.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust149.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust150.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust151.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust152.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust153.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust154.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust155.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust156.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust157.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust158.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust159.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust160.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust161.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust162.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust163.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust164.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust165.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust166.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust167.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust168.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust169.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust170.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust171.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust172.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust173.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust174.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust175.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust176.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust177.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust178.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust179.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust180.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust181.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust182.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust183.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust184.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust185.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust186.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust187.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust188.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust189.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust190.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust191.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust192.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust193.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust194.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust195.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust196.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust197.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust198.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust199.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust200.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust201.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust202.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust203.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust204.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust205.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust206.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust207.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust208.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust209.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust210.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust211.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust212.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust213.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust214.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust215.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust216.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust217.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust218.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust219.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust220.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust221.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust222.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust223.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust224.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust225.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust226.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust227.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust228.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust229.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust230.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust231.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust232.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust233.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust234.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust235.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust236.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust237.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust238.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust239.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust240.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust241.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust242.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust243.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust244.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust245.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust246.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust247.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust248.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust249.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust250.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust251.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\disgust\disgust252.wav,1
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear001.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear002.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear003.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear004.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear005.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear006.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear007.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear008.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear009.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear010.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear011.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear012.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear013.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear014.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear015.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear016.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear017.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear018.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear019.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear020.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear021.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear022.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear023.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear024.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear025.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear026.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear027.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear028.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear029.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear030.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear031.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear032.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear033.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear034.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear035.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear036.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear037.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear038.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear039.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear040.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear041.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear042.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear043.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear044.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear045.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear046.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear047.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear048.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear049.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear050.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear051.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear052.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear053.wav,2
C:\Users\jatin\Desktop\SE Project\Dataset\fear\fear054.wav,2
